username,display_name,description,location,followers_count,following_count,statuses_count,created_at,target_population,locals_vs_diaspora,person_vs_organization,iteration_added,description_en,display_name_en
alecbaldwln____,AlecBaldwin,this is a social media phantom limb...,New York,0.0,292.0,2595.0,July 2012,2,2,2,6,this is a social media phantom limb...,Alec Baldwin
4freedominiran,Iran Freedom,"Representing activities & views of the Iranian diaspora, promoting democratic change by the people for #FreeIran Voice of #IranProtests #MaryamRajavi4FreeIran",,0.0,698.0,2018.0,August 2013,1,0,0,6,"Representing activities & views of the Iranian diaspora, promoting democratic change by the people for #FreeIran Voice of #IranProtests #MaryamRajavi4FreeIran",Iran Freedom
ali_al_najafy,الشيخ علي النجفي,t.me/alsheikh_alnaj …,,0.0,26.0,4821.0,February 2011,0,2,1,6,t.me/alsheikh_alnaj …,Sheikh Ali Al-Najafi
alibarghi1,Alireza Soleimanpour,,شهر قدس,4.0,84.0,11.0,July 2017,1,2,1,6,,Alireza Soleimanpour
7khaiiam,خیام,کنده از مرز زمان,52 hertz,341.0,31.0,0.0,May 2014,2,2,2,6,Stump from the border of time,Khayyam
alaaalwaly1,@alaaalwaly1,نعمتان مجهولتان الصحة والامان,العراق,31.0,558.0,4.0,January 2017,0,2,1,6,Two unknown blessings: health and safety,@alaaalwaly1
adoniarostami49,Eros Gheemah,,"California, USA",41.0,1118.0,0.0,May 2011,2,2,2,6,,Eros Gheemah
albertcamus7700,Albert camus,I have always loved everything about you. Even what i didn't understand. - Albert Camus,,252.0,6861.0,315.0,October 2024,0,2,2,6,I have always loved everything about you. Even what i didn't understand. - Albert Camus,Albert camus
alpaolucci,Aaliyah🌸,Writer/Illustrator   Author of whimsical fantasy and emotional romantasy  Dubbed the Canva Angel  Rep: ???,Lavender Forest,1680.0,763.0,8839.0,June 2023,0,2,1,6,Writer/Illustrator   Author of whimsical fantasy and emotional romantasy  Dubbed the Canva Angel  Rep: ???,Aaliyah🌸
abdulbaset22,‏عبدالباسط الحمادي,,,8645.0,3202.0,3808.0,June 2012,0,2,1,6,,Abdul Basit Al Hammadi
10190celine,Céline,,,96.0,3455.0,2320.0,June 2012,0,2,1,6,,Celine
afintl_en,Afghanistan International English,The first 24/7 hours Afghanistan News Channel | Official English account of  @AFIntlBrk,"London, UK",0.0,8.0,6754.0,June 2021,0,2,0,6,The first 24/7 hours Afghanistan News Channel | Official English account of  @AFIntlBrk,Afghanistan International English
aesthetic993,私はいつもここにいます,ほう… 向かってくるのか…  逃げずにこのDIOに近づいてくるのか...  近づかなきゃてめーをブチのめせないんでな.,きょと、 ジャパン,45.0,1038.0,4050.0,November 2018,0,2,1,6,Hmm... Are you coming towards me? Are you going to approach this DIO without running away... I have to get close to you so I can't hit you.,i am always here
alialkhalede,علي الخالدي - Ali al-Khalidi,"Iraqi Journalist, TV host/presenter and media personality  instagram.com/alialkalede/",Iraq,0.0,136.0,3705.0,August 2019,0,2,1,6,"Iraqi Journalist, TV host/presenter and media personality  instagram.com/alialkalede/",Ali Al-Khalidi - Ali al-Khalidi
1inch,1inch,Simple experience. Smart execution. Trading built to scale. It's time to bring the world onchain. t.me/OneInchNetwork …,Cross-Chain,0.0,365.0,2327.0,June 2019,0,2,0,6,Simple experience. Smart execution. Trading built to scale. It's time to bring the world onchain. t.me/OneInchNetwork …,1inch
ahangevafa,هاتف قاضی‌زاده,(.-: من در کمال صحت عقل وصیت میکنم: بعد مرگم هرچی که میشه از اعضای بدنم رو اهدا کنین، هرچی هم میشه بدین به دانشکده‌های پزشکی :-.),,6738.0,396.0,1312.0,January 2013,1,2,1,6,"(.-: I bequeath in full sanity: after my death, donate whatever parts of my body you can, give whatever you can to medical schools:-.)",Hatef Ghazizadeh
alirezasayeh,علیرضا سایه,ادیتور دیوانهعضو مجمع حقیقتیابی‌ توییتر ‍                              ازمنشنم ناراحت شدی بگوپاک کنم                           اگه‌بک‌ندادم۹۹٪‌هنوز ندیدم,"İzmir, Türkiye",0.0,21.0,1155.0,February 2019,1,1,1,6,"Crazy editor, a member of the truth-finding forum of Twitter, you are upset with my mention, tell me to delete it, if I don't back it, 99% I haven't seen it yet.",Alireza Sayeh
afnan_alostaz,Afnan,PhD candidate: ultrafast Terahertz spintronics  @fz_juelich  @physikFUBerlin  |  @cheveningfcdo  awardee 18’ | MSc. Physics and Business Management  @UniversityLeeds,Germany,204.0,452.0,518.0,February 2017,0,2,1,6,PhD candidate: ultrafast Terahertz spintronics  @fz_juelich  @physikFUBerlin  |  @cheveningfcdo  awardee 18’ | MSc. Physics and Business Management  @UniversityLeeds,Afnan
adhdukcharity,ADHD UK,We are the charity ADHD UK. Helping everyone with ADHD thrive. Find us at:  adhduk.co.uk. Charity Commission registration number 1188365.,"London, UK",0.0,22.0,2113.0,November 2019,0,2,0,6,We are the charity ADHD UK. Helping everyone with ADHD thrive. Find us at:  adhduk.co.uk. Charity Commission registration number 1188365.,ADHD UK
alahlyfrancais,Al Ahly SC 🇫🇷,Le compte français officiel d'   @Alahly  |   @AlahlyEnglish  | Club africain du 20ème siècle.,"Cairo, Egypt",0.0,27.0,1346.0,April 2018,0,2,0,6,The official French account of @Alahly |   @AlahlyEnglish | African club of the 20th century.,Al Ahly SC 🇫🇷
aahonarmand,Aliasghar Honarmand | علی اصغر هنرمند,"Editor-in-chief@  UpdateMD.com and  NooshDaroo.ir Co-founder@  Bozorgraah.com Founder  Narenji.ir, ex-prisoner and a Physician!",,0.0,288.0,4047.0,January 2013,1,2,1,6,"Editor-in-chief@  UpdateMD.com and  NooshDaroo.ir Co-founder@  Bozorgraah.com Founder  Narenji.ir, ex-prisoner and a Physician!",Aliasghar Honarmand | Ali Asghar the artist
abehtarin,سیروس,هیچ صیادی از جویی حقیر که به گودالی می ریزد مرواریدی صید نخواهد کرد,,6.0,93.0,513.0,June 2013,1,2,1,6,No fisherman will catch a pearl from a lowly hunter who falls into a pit,Cirrus
abdusalamsalah,محمد عبدالسلام,الناطق الرسمي لأنصار الله ورئيس مجلس الإدارة لشبكة المسيرة الإعلامية ورئيس الوفد الوطني .  t.me/abdulsalamsalah,,0.0,201.0,4298.0,September 2015,0,2,1,6,"The official spokesman for Ansar Allah, Chairman of the Board of Directors of the Al Masirah Media Network, and head of the national delegation.  t.me/abdulsalamsalah",Muhammad Abdel Salam
ageofpahlavi,M E D U S A 🇮🇱🎗️,@PahlaviReza  ~~ پادشاهی خواه رادیکال ~ باور مند به نظام شاهنشاهی ایران فقط با خاندان ایران ساز پهلوی ~ شاه برای من خط قرمز است ~ آتئیست ~تا ابد #جاویدشاه,"California, USA",2796.0,1148.0,0.0,April 2011,1,2,1,6,@PahlaviReza ~~ a radical monarchist ~ a believer in the imperial system of Iran only with Iransaz Pahlavi family ~ the king is a red line for me ~ an atheist ~ forever #javidshah,M E D U S A 🇮🇱🎗️
alilarijani_ir,Ali Larijani | علی لاریجانی,بنده‌ی خدا,Islamic Republic of Iran,0.0,2.0,355.0,May 2021,1,1,1,6,God's servant,Ali Larijani Ali Larijani
abdolhamidnet,شیخ الاسلام مولانا عبدالحمید,مدیر دارالعلوم و امام جمعه اهل سنت زاهدان و رئیس شورای هماهنگی مدارس علوم دینی اهل سنت سیستان و بلوچستان,iran,0.0,2.0,3668.0,January 2012,1,1,1,6,"The director of Darul Uloom and the imam of Ahl al-Sunnah Zahedan, and the head of the coordinating council of Ahl al-Sunnah religious schools in Sistan and Baluchistan",Shaykh-ul-Islam Maulana Abdul Hameed
akhbare_fori,خبرفوری,. (خبرفوری) Official account of KhabarFoori . Telegram Channel:  t.me/akhbarefori,iran,0.0,34.0,1378.0,July 2017,1,1,0,6,. Official account of KhabarFoori. Telegram Channel: t.me/akhbarefori,breaking news
2bender,Bender,ما باید در تهران و در اصفهان و در یزد و در مشهد مصروف زدن روافض باشیم. سخت لذتبخش خواهد بود.,,3313.0,667.0,0.0,February 2010,1,2,1,6,"We should be busy in Tehran, in Isfahan, in Yazd and in Mashhad. It will be very enjoyable.",Bender
aischannel,AIS Channel,"AIS Channel is the leading online platform for surgical training, sharing, and discussion.",,0.0,16.0,1349.0,February 2013,2,2,2,6,"AIS Channel is the leading online platform for surgical training, sharing, and discussion.",AIS Channel
ahmedalharbi0_,غريب طوس,اللهم اني اتوجه اليك بنبيك نبي الرحمه واهل بيته. الذين اخترتهم على علم على العالمين اللهم لين لي صعوبتها وحزونتها واكفني شرهافإنك الكافي المعافي والغالب القاهر,,0.0,27.0,1304.0,September 2014,0,2,1,6,"Oh God, I turn to you through your Prophet, the Prophet of Mercy, and his family. Those whom I have chosen with greater knowledge than the worlds, O God, ease my difficulty and sorrow and protect me from its evil, for You are the Sufficient, the Healing, the Conqueror, the Conqueror.",Ghareeb Tous
almodarresisays,كلمات المرجع المُدرِّسي,"أخبار ومواقف وأفكار سماحة المرجع الديني آية الله العظمى السيد محمد تقي المُدرّسي ""دام ظله الوارف""",,0.0,5.0,3620.0,June 2013,0,2,0,6,"News, positions and thoughts of His Eminence the religious authority, Grand Ayatollah Sayyed Muhammad Taqi Al-Mudarrisi, “May his abundant shadow last”",Teacher reference words
1pezeshk_plus,«یک پزشک» پلاس,اکانت توییتر وابسته به سایت «یک پزشک»، برای بازتاب تازه‌ترین اخبار در زمینه دانش، فرهنگ، پزشکی و ورزش.,Islamic Republic of Iran,233.0,740.0,4.0,July 2016,1,1,0,6,"A Twitter account affiliated with the site ""Yek Mesikt"", to reflect the latest news in the field of knowledge, culture, medicine and sports.","""A doctor"" Plus"
_alonso11,Alonso Martínez,Jugador de New York city,"Puntarenas, Costa Rica",7990.0,102.0,77.0,August 2016,0,2,1,6,New York city player,Alonso Martinez
ajmanclub_en,Ajman club - En,Official English account of ajman club,"Ajman, United Arab Emirates",1274.0,3.0,1992.0,December 2017,0,2,0,6,Official English account of ajman club,Ajman club - In
abbasi_students,اندیشه‌جویان,حساب رسمی . اندیشه جویان استاد حسن عباسی,انقلاب اسلامی,5752.0,58.0,3161.0,August 2016,1,1,0,6,official account The thinkers of Professor Hassan Abbasi,thinkers
alexcurran95,𝐀𝐥𝐞𝐱 𝐂𝐮𝐫𝐫𝐚𝐧,,Contae Lú,2603.0,7343.0,1376.0,November 2018,0,2,1,6,,𝐀𝐥𝐞𝐱 𝐂𝐮𝐫𝐫𝐚𝐧
aishaabbass3176,Maryam shahab,Account auditor,"New York, USA",117.0,1380.0,0.0,March 2025,2,2,2,6,Account auditor,Maryam
adfiranofficial,Alliance for Democracy and Freedom in Iran,ما به منشور مهسا به عنوان مبنایی برای همکاری باور داریم. هدف سرنگونی رژیم جمهوری اسلامی در فرآیندی خشونت‌پرهیز و رسیدن به حکومتی سکولار دموکراتیک است.,,7667.0,0.0,13.0,February 2023,1,2,0,6,We believe in the Mahsa Charter as a basis for cooperation. The goal is to overthrow the regime of the Islamic Republic in a non-violent process and achieve a secular democratic government.,Alliance for Democracy and Freedom in Iran
aaljamel13216,Alzamn aljamel,,,27.0,1200.0,0.0,June 2025,2,2,2,6,,Alzamn aljamel
0dybbxx0o1b5xa,CathyBryce,,,112.0,4623.0,0.0,September 2023,2,2,2,6,,CathyBryce
almergaw41256,Almergaw,,,22.0,1563.0,0.0,July 2025,2,2,2,6,,Almergaw
0s5lud2qs9dy01o,OliviaShaw,,,37.0,1247.0,0.0,July 2025,2,2,2,6,,OliviaShaw
ahmedabdswe,ahmed Abdulsalam,,,109.0,3948.0,1.0,June 2024,2,2,2,6,,Ahmed Abdulsalam
alaina32h,Alaina,Dare to be yourself and don't let anyone make you feel bad.,,1198.0,1759.0,434.0,August 2014,2,2,1,7,Dare to be yourself and don't let anyone make you feel bad.,Alaina
alalehkamranlaw,"Alaleh Kamran, Esq.","State & Fed criminal defense trial attorney, Radio & TV legal analyst. KTLA, People, CBS, NBC, BBC Persia, Guardian, Hollywood Reporter, New York Post",Los Angeles,1435.0,1323.0,5636.0,March 2009,1,0,1,7,"State & Fed criminal defense trial attorney, Radio & TV legal analyst. KTLA, People, CBS, NBC, BBC Persia, Guardian, Hollywood Reporter, New York Post","Alaleh Kamran, Esq."
_theleftover,LEFTOVER,بازمانده ۱۴ اکتبر | همه‌کاره/هیچ‌کاره,خارج,462.0,563.0,8309.0,June 2018,1,0,1,7,Surviving October 14 | Versatile/non-functional,LEFTOVER
abolfazl_1957,a.l.r,,,2.0,28.0,0.0,September 2022,2,2,2,7,,a.l.r
alavi2183,علی علوی,اگر اراده ای نباشد عشقی در کار نیست:  انتخاب ایستادگی در مقابل ظلم وبیداد حقی است که هیچ کس نمی تواند از کسی بگیرد.هوادار مجاهدین خلق ایران,زیر گنبد کبود,5910.0,3195.0,1356.0,April 2017,1,2,1,7,"If there is no will, there is no love: choosing to stand against oppression and violence is a right that no one can take from anyone. Supporter of the People's Mujahideen of Iran",Ali Alavi
ali12793587,Ali,,,0.0,1.0,0.0,January 2022,2,2,2,7,,Ali
alwahda_int,Al Wahda FC - EN,Official Account of  @alwahdafcc  in English | #WHDFC,Abu Dhabi,6643.0,24.0,7329.0,July 2013,0,2,0,7,Official Account of  @alwahdafcc  in English | #WHDFC,Al Wahda FC - EN
alizamaniyan,Ali Zamaniyan,,,52.0,380.0,544.0,October 2010,1,2,1,7,,Ali Zamaniyan
altendprod,Alt Ending Productions,,,601.0,0.0,2.0,June 2021,0,2,2,7,,Alt Ending Productions
alanbro79651597,Alan Brown,,,0.0,11.0,0.0,August 2021,2,2,2,7,,Alan Brown
ali_hedielou,علی هدیه لو,دکوراتور، نجار، شاعر، طنزنویس، شیفته موسیقی و شعر، طراحی‌صنعتی خونده در دانشگاه تهران، کمی بی‌ادب، گرگ‌دهن‌آلوده‌ی یوسف‌ندریده instagram.com/hedielou,ناف تهرون، دوسانت به چپ,0.0,2978.0,1332.0,April 2014,1,1,1,7,"Decorator, carpenter, poet, satirist, fond of music and poetry, studied industrial design at University of Tehran, a little rude, wolf-mouthed Yusuf Nadiredeh instagram.com/hedielou",Ali Hadhi Lo
alivesali,AliV5,آنک منم پا بر صلیب باژگون نهاده، با قامتی به بلندی فریاد.  «متاهل»,,654.0,1163.0,5311.0,April 2012,1,2,1,7,"He also stepped on the cross, with a stature as loud as a cry.  ""Married""",AliV5
alfa12365770,Alfa,,,2.0,23.0,1.0,August 2022,2,2,2,7,,Alfa
alexnguyen15895,Dr tuyan,dentist doctor,Madrid Spain,0.0,22.0,1.0,June 2025,0,2,1,7,dentist doctor,Dr tuyan
ahmedkroy,Ahmed Roy,Screenwriter | Film Director | MAMI Festival Award Winner,,564.0,466.0,1304.0,March 2012,0,2,1,7,Screenwriter | Film Director | MAMI Festival Award Winner,Ahmed Roy
abearfromsea,Bear,"Football is dead? Nah mate, is been dead since 2007.",,2576.0,1243.0,3881.0,November 2009,0,2,1,7,"Football is dead? Nah mate, is been dead since 2007.",Bear
aesmailnazhad,agiri esmailnazhad,"ڕۆژنامەنووس و چالاکی سیاسی"" پرۆسەی دەوڵەتی کوردی بریار نییە، بەڵکوو فراژۆبوونه! ژن،ژیان،ئازادی",,9213.0,1609.0,6939.0,February 2017,2,2,1,7,"Journalist and political activist: The Kurdish state process is not a decision, but an expansion! Women, life, freedom",agiri esmailnazhad
abdeekalantari,Abdee Kalantari,عبدی کلانتری --- abdee-kalantari.blogspot.com nilgoon.org vimeo.com/user5224333,,5015.0,1583.0,1290.0,October 2014,1,2,1,7,Abdee Kalantari --- abdee-kalantari.blogspot.com nilgoon.org vimeo.com/user5224333,Abdee Kalantari
afsamaryam96589,M,پروانه ای با بال های آبی,,1.0,12.0,2.0,December 2025,2,2,2,7,A butterfly with blue wings,M
ahmadreza_ka,Ahmadreza,,,3.0,34.0,0.0,October 2021,2,2,2,7,,Ahmadreza
abeirami,Ahmad Beirami,stealth // ex Gemini RL+Inference  @GoogleDeepMind  // Chat AI  @AIatMeta  // RL Agents  @EA  // ML+Information Theory  @MIT + @Harvard + @GeorgiaTech,"{NYC, SFO, YYZ}",0.0,4569.0,4721.0,December 2018,0,2,1,7,stealth // ex Gemini RL+Inference  @GoogleDeepMind  // Chat AI  @AIatMeta  // RL Agents  @EA  // ML+Information Theory  @MIT + @Harvard + @GeorgiaTech,Ahmad Beirami
alphawings,Luke ✍️ megahertz.sol,Creative Micro-Writer.  I write stories in #SixWords. ©  Web3 | Degen #TheGoonsClub,Malta,1855.0,1330.0,0.0,June 2007,0,2,1,7,Creative Micro-Writer.  I write stories in #SixWords. ©  Web3 | Degen #TheGoonsClub,Luke ✍️ megahertz.sol
alibahaadori,علی بهادری جهرمی,سخنگو و دبیر هیئت دولت شهید رئیسی | حقوق‌دان و عضو هیئت علمی دانشگاه تربیت مدرس,Islamic Republic of Iran,0.0,138.0,2464.0,September 2018,2,2,2,7,Spokesman and Secretary of the government delegation of Shahid Raisi Lawyer and faculty member of Tarbiat Modares University,Ali Bahadri Jahormi
actforamerica,ACT For America,"The nation’s premier grassroots movement dedicated to preserving America’s culture, sovereignty & security.  SUBSCRIBE:  actforamerica.substack.com","Washington, DC",0.0,508.0,4955.0,July 2010,0,2,0,7,"The nation’s premier grassroots movement dedicated to preserving America’s culture, sovereignty & security.  SUBSCRIBE:  actforamerica.substack.com",ACT For America
adv_project,Advancement Project,"Next generation racial justice, civil rights org. Supporting, inspiring nat'l and local movements toward a just democracy. #PoliceFreeSchools #MovementLawyering","Washington, DC",0.0,2014.0,604.0,May 2009,0,2,0,7,"Next generation racial justice, civil rights org. Supporting, inspiring nat'l and local movements toward a just democracy. #PoliceFreeSchools #MovementLawyering",Advancement Project
ahadsadeghi71,Ahad.sadeghi71,روزگارم بد نیست، اگر نابخردی ها و کج اندیشی ها و قضاوت ها بگذارند.,همه جای ایران سرای من است,238.0,735.0,336.0,March 2019,1,2,1,7,"My life is not bad, if they make stupid and biased thoughts and judgments.",Sunday. sadeghi71
alaki_,Pourya,"Always passionate about discovering new things in the field of software engineering, photography, human-computer interactions and other related goodies...","Tehran, Iran",2705.0,1428.0,1347.0,October 2010,1,1,1,7,"Always passionate about discovering new things in the field of software engineering, photography, human-computer interactions and other related goodies...",Pooria
9tantiope,9T Antiope,@NimaAghiani  & Sara Bideli Shamloo ( @SarrSewZenith ). Electronic / Experimental / Abstract  9tantiope.bandcamp.com - all enquiries: booking@9tantiope.com,Tehran / Paris,550.0,202.0,927.0,December 2015,1,0,2,7,@NimaAghiani  & Sara Bideli Shamloo ( @SarrSewZenith ). Electronic / Experimental / Abstract  9tantiope.bandcamp.com - all enquiries: booking@9tantiope.com,9T Antiope
agnescallamard,Agnes Callamard,"Secretary General, Amnesty International. Ex UN Special Rapporteur and Columbia Univ. Tweets on human rights. Views my own.  @agnescallamard .bsky.socia",London,0.0,2694.0,1307.0,July 2011,0,2,1,7,"Secretary General, Amnesty International. Ex UN Special Rapporteur and Columbia Univ. Tweets on human rights. Views my own.  @agnescallamard .bsky.socia",Agnes Callamard
alexanderdecroo,Alexander De Croo 🇺🇳,@UNDP  Administrator &  @UN  Under-Secretary-General  | Former Prime Minister of Belgium  | Former Minister of Finance and Development,"New York, USA",0.0,335.0,1376.0,May 2009,0,2,1,7,@UNDP  Administrator &  @UN  Under-Secretary-General  | Former Prime Minister of Belgium  | Former Minister of Finance and Development,Alexander De Croo 🇺🇳
18thcent_kitty,Kitty Pridden,"I live in a glorious Georgian bubble, masquerades, coffee houses, highwaymen, rakes, taffeta & Tyburn, decadence & debauchery! Creator of #FridayNightFrills",An 18th Century Bubble,0.0,988.0,2327.0,August 2011,0,2,1,7,"I live in a glorious Georgian bubble, masquerades, coffee houses, highwaymen, rakes, taffeta & Tyburn, decadence & debauchery! Creator of #FridayNightFrills",Kitty Pridden
alisongopnik,Alison Gopnik,"Cognitive scientist, psychologist, philosopher, author of Scientist in the Crib, Philosophical Baby, The Gardener & The Carpenter, WSJ Mind And Matter columnist",Berkeley,0.0,35.0,1845.0,September 2011,0,2,1,7,"Cognitive scientist, psychologist, philosopher, author of Scientist in the Crib, Philosophical Baby, The Gardener & The Carpenter, WSJ Mind And Matter columnist",Alison Gopnik
abmomeni,عبدالله مومنی Abdollah Momeni,Political activist,Tehran,0.0,1186.0,6126.0,April 2017,1,1,1,7,Political activist,Abdollah Momeni
allawati,Abbas Al Lawati,"Middle East Editor  @CNN . Ex- @business . Usual caveats apply. Pic in banner is Muttrah, Oman.",The Gulf,7828.0,2389.0,0.0,May 2009,0,2,1,7,"Middle East Editor  @CNN . Ex- @business . Usual caveats apply. Pic in banner is Muttrah, Oman.",Abbas Al Lawati
aliaalei,علی عالی🇮🇷,ناسزا شنيدن كسب و كار روزانه ماست/مسئوليتی به‌خاطر نظرات ديگران زير توئيت‌هايم ندارم/ توهین= بلاک,Islamic Republic of Iran,0.0,182.0,4670.0,February 2017,1,1,1,7,Hearing insults is our daily business/I am not responsible for other people's comments under my tweets/Insult = block,Ali Aali 🇮🇷
albionroar,Albion Roar BHAFC,Est 2007. The original Brighton & Hove Albion fans' radio show/podcast. Join Ady & Al every Wed @ 8pm on  @radioreverb  or subscribe to the podcast on AudioBoom.,Brighton,9733.0,1030.0,0.0,May 2010,0,2,0,7,Est 2007. The original Brighton & Hove Albion fans' radio show/podcast. Join Ady & Al every Wed @ 8pm on  @radioreverb  or subscribe to the podcast on AudioBoom.,Albion Roar BHAFC
alan_pez_perrie,Alan Perrie 🦁,"Take a wild guess if you think this shit is the views of my employer... ""Hard, massive and very funny...""","Birmingham, UK",340.0,5662.0,1347.0,November 2009,2,2,2,7,"Take a wild guess if you think this shit is the views of my employer... ""Hard, massive and very funny...""",Alan Perrie 🦁
730no,730.no,730.no ble startet i 2008 og er Norges største frittstående nettsted og plattform for popkultur - og mer  Sjekk ut forsiden:  730.no,"Oslo, Norway",0.0,962.0,730.0,August 2008,0,2,0,7,730.no was started in 2008 and is Norway's largest independent website and platform for pop culture - and more Check out the front page: 730.no,730.no
abhishekbhaya,Abhishek G. Bhaya अभिषेक অভিষেক ابھیشک 加冕礼,"Journalist/Humanist/Universalist Int'l Relations, Religion, Conflict & Peace  @harvard  X  @trtworld @cgtn  @timesofindia  @gulf_news  @khaleejtimes  @muscat_daily",Istanbul/Beijing/Dubai/Muscat,3877.0,3098.0,3931.0,July 2009,0,2,1,7,"Journalist/Humanist/Universalist Int'l Relations, Religion, Conflict & Peace  @harvard  X  @trtworld @cgtn  @timesofindia  @gulf_news  @khaleejtimes  @muscat_daily",Abhishek G. Bhaya coronation ceremony
aeeeeeeeeeeen,آئین,Dreamer,iran,313.0,187.0,1897.0,December 2016,1,1,1,7,Dreamer,Constitution
